State,"Agency Type","Agency Name",Q1,Q2,Q3,Q4,Population
Indiana,Cities,Jasper,0,0,,,"15,195"
Indiana,Cities,Jeffersonville,0,0,0,0,"45,846"
Indiana,Cities,Kendallville,0,,,,"9,899"
Indiana,Cities,Knox,0,,,,"3,657"
Indiana,Cities,Kokomo,0,0,0,0,"56,878"
Indiana,Cities,Lafayette,0,,,,"68,173"
Indiana,Cities,"Lake Station",0,0,0,0,"12,335"
Indiana,Cities,"La Porte",0,0,0,0,"22,112"
Indiana,Cities,Ligonier,0,0,0,,"4,385"
Indiana,Cities,Linton,0,0,0,0,"5,359"
Indiana,Cities,"Long Beach",0,0,,,"1,173"
Indiana,Cities,Lowell,0,0,,,"9,354"
Indiana,Cities,Marion,,0,0,0,"29,549"
Indiana,Cities,Mooresville,0,0,0,0,"9,490"
Indiana,Cities,"Mount Vernon",0,0,0,0,"6,586"
Indiana,Cities,Muncie,0,0,0,0,"70,059"
Indiana,Cities,Nappanee,0,0,0,0,"6,694"
Indiana,Cities,"New Albany",0,,,,"36,490"
Indiana,Cities,"New Castle",0,0,,,"17,710"
Indiana,Cities,"New Haven",0,0,0,0,"15,575"
Indiana,Cities,"New Whiteland",0,0,0,,"5,668"
Indiana,Cities,"North Judson",0,0,0,,"1,759"
Indiana,Cities,"North Liberty",0,0,0,0,"1,890"
Indiana,Cities,Peru,,0,0,0,"11,219"
Indiana,Cities,Plainfield,0,0,0,0,"29,644"
Indiana,Cities,Plymouth,0,0,0,0,"10,034"
Indiana,Cities,Portage,,0,0,0,"36,862"
Indiana,Cities,Porter,,,,0,"4,883"
Indiana,Cities,Schererville,,0,0,0,"28,054"
Indiana,Cities,Scottsburg,0,0,0,0,"6,614"
Indiana,Cities,Sellersburg,,0,0,0,"6,150"
Indiana,Cities,Seymour,0,0,0,0,"18,655"
Indiana,Cities,Shelbyville,0,0,0,0,"19,159"
Indiana,Cities,"Tell City",0,0,,,"7,228"
Indiana,Cities,"Terre Haute",0,0,0,0,"61,215"
Indiana,Cities,Tipton,,,0,0,"4,983"
Indiana,Cities,Valparaiso,,0,,0,"32,090"
Indiana,Cities,Vincennes,0,,,,"18,188"
Indiana,Cities,Warsaw,0,,,,"13,897"
Indiana,Cities,Westfield,0,0,0,0,"32,698"
Indiana,Cities,"West Lafayette",0,0,,0,"30,687"
Indiana,Cities,Westville,0,0,,,"6,149"
Indiana,Cities,Whitestown,0,0,0,0,"3,778"
Indiana,Cities,Winchester,,,0,,"4,866"
Indiana,Cities,"Winona Lake",0,0,,,"4,934"
Indiana,"Universities and Colleges","Butler University",,0,0,0,"4,712"
Indiana,"Universities and Colleges","Indiana State University",0,0,,,"12,114"
Indiana,"Universities and Colleges","Indiana University: Bloomington",0,0,0,0,"42,133"
Indiana,"Universities and Colleges","Indiana University: Indianapolis",0,0,0,0,"30,451"
Indiana,"Universities and Colleges","Indiana University: Northwest",0,,,,"6,184"
Indiana,"Metropolitan Counties",Bartholomew,0,0,0,0,
Indiana,"Metropolitan Counties",Brown,0,0,0,,
Indiana,"Metropolitan Counties",Delaware,0,0,0,0,
Indiana,"Metropolitan Counties",Floyd,0,0,0,0,
Indiana,"Metropolitan Counties",Harrison,0,0,0,0,
Indiana,"Metropolitan Counties",Hendricks,0,0,0,0,
Indiana,"Metropolitan Counties",Monroe,0,0,0,0,
Indiana,"Metropolitan Counties",Newton,0,0,0,0,
Indiana,"Metropolitan Counties",Porter,,,0,0,
Indiana,"Metropolitan Counties",Shelby,0,,0,0,
Indiana,"Metropolitan Counties","St. Joseph",0,0,,,
Indiana,"Metropolitan Counties",Sullivan,0,0,0,0,
Indiana,"Metropolitan Counties",Tippecanoe,0,0,,,
Indiana,"Metropolitan Counties",Warrick,0,0,0,0,
Indiana,"Metropolitan Counties",Wells,0,0,,,
Indiana,"Nonmetropolitan Counties",Blackford,0,0,0,0,
Indiana,"Nonmetropolitan Counties",Cass,0,0,,,
Indiana,"Nonmetropolitan Counties",Clinton,,,0,0,
Indiana,"Nonmetropolitan Counties",Crawford,0,,0,0,
Indiana,"Nonmetropolitan Counties",Fulton,0,0,0,,
Indiana,"Nonmetropolitan Counties",Greene,0,0,0,0,
Indiana,"Nonmetropolitan Counties",Henry,0,0,0,0,
Indiana,"Nonmetropolitan Counties",Jay,0,,0,0,
Indiana,"Nonmetropolitan Counties",Knox,0,0,,,
Indiana,"Nonmetropolitan Counties",Martin,0,0,,,
Indiana,"Nonmetropolitan Counties",Miami,0,0,0,0,
Indiana,"Nonmetropolitan Counties",Montgomery,0,0,0,0,
Indiana,"Nonmetropolitan Counties",Ripley,,,0,,
Indiana,"Nonmetropolitan Counties",Steuben,0,,0,0,
Indiana,"Nonmetropolitan Counties",Tipton,0,0,0,0,
Indiana,"Nonmetropolitan Counties",Wabash,,,,0,
Indiana,"Nonmetropolitan Counties",White,0,0,0,0,
Indiana,"Other Agencies","Indianapolis International Airport",0,0,0,0,
Indiana,"Other Agencies","Indiana State Excise Police",0,0,0,0,
Indiana,"Other Agencies","Northern Indiana Commuter Transportation District",,0,0,,
Indiana,"Other Agencies","St. Joseph County Airport Authority",0,0,,,
Iowa,Cities,Adel,0,0,0,0,"3,990"
Iowa,Cities,Albia,0,0,0,0,"3,829"
Iowa,Cities,Algona,0,0,0,0,"5,495"
Iowa,Cities,Anamosa,0,0,0,0,"5,653"
Iowa,Cities,Ankeny,0,0,0,0,"50,194"
Iowa,Cities,Atlantic,0,0,0,,"6,977"
Iowa,Cities,Audubon,0,0,0,,"2,070"
Iowa,Cities,Bettendorf,0,0,0,0,"34,548"
Iowa,Cities,Bloomfield,0,0,0,0,"2,591"
Iowa,Cities,"Blue Grass",0,0,0,0,"1,590"
Iowa,Cities,Boone,0,0,0,0,"12,515"
Iowa,Cities,Buffalo,0,0,0,0,"1,299"
Iowa,Cities,Burlington,0,0,0,0,"25,677"
Iowa,Cities,Camanche,0,0,0,0,"4,422"
Iowa,Cities,Carlisle,0,0,0,0,"3,939"
Iowa,Cities,Carroll,0,0,0,0,"9,988"
Iowa,Cities,"Carter Lake",0,0,0,0,"3,755"
Iowa,Cities,"Cedar Falls",0,0,0,0,"40,213"
Iowa,Cities,"Cedar Rapids",0,0,0,0,"128,642"
Iowa,Cities,Centerville,0,0,0,0,"5,444"
Iowa,Cities,Chariton,0,0,0,0,"4,243"
Iowa,Cities,"Charles City",0,0,0,0,"7,471"
Iowa,Cities,Cherokee,0,0,0,0,"5,149"
Iowa,Cities,Clarinda,0,0,0,0,"5,455"
Iowa,Cities,Clarion,0,0,0,,"2,772"
Iowa,Cities,"Clear Lake",0,0,0,0,"7,731"
Iowa,Cities,Clinton,0,0,0,0,"26,572"
Iowa,Cities,Clive,0,0,0,0,"16,467"
Iowa,Cities,Coralville,0,0,0,0,"19,949"
Iowa,Cities,"Council Bluffs",0,0,0,0,"62,021"
Iowa,Cities,Cresco,0,0,0,0,"3,894"
Iowa,Cities,Creston,0,0,0,0,"7,890"
Iowa,Cities,Davenport,0,0,0,0,"101,834"
Iowa,Cities,Decorah,0,0,0,0,"8,103"
Iowa,Cities,Denison,0,0,0,0,"8,411"
Iowa,Cities,"Des Moines",0,0,0,0,"207,391"
Iowa,Cities,"De Witt",0,0,0,0,"5,273"
Iowa,Cities,Dubuque,0,0,0,0,"58,313"
Iowa,Cities,Dyersville,0,0,0,0,"4,093"
Iowa,Cities,"Eagle Grove",0,0,0,0,"3,496"
Iowa,Cities,Eldora,0,0,0,0,"2,694"
Iowa,Cities,Eldridge,0,0,0,0,"5,979"
Iowa,Cities,Emmetsburg,0,0,0,0,"3,820"
Iowa,Cities,Estherville,0,0,0,0,"6,179"
Iowa,Cities,Evansdale,0,0,0,0,"4,754"
Iowa,Cities,Fairfield,0,0,0,0,"9,488"
Iowa,Cities,"Forest City",0,0,0,0,"3,967"
Iowa,Cities,"Fort Dodge",0,0,0,0,"24,632"
Iowa,Cities,"Fort Madison",0,0,0,0,"11,012"
Iowa,Cities,Garner,0,,,,"3,082"
Iowa,Cities,Glenwood,0,0,0,0,"5,220"
Iowa,Cities,"Grundy Center",0,0,0,0,"2,719"
Iowa,Cities,Hampton,0,0,0,0,"4,378"
Iowa,Cities,Hawarden,0,0,0,0,"2,548"
Iowa,Cities,Hiawatha,0,0,0,0,"7,173"
Iowa,Cities,Humboldt,0,0,0,0,"4,644"
Iowa,Cities,"Iowa City",0,0,0,0,"70,855"
Iowa,Cities,"Iowa Falls",0,0,0,0,"5,117"
Iowa,Cities,Jefferson,0,0,0,0,"4,233"
Iowa,Cities,Johnston,0,0,0,0,"19,175"
Iowa,Cities,Keokuk,0,0,0,0,"10,720"
Iowa,Cities,"Le Claire",0,0,0,0,"3,918"
Iowa,Cities,"Le Mars",0,0,0,0,"9,788"
Iowa,Cities,Leon,0,0,0,0,"1,896"
Iowa,Cities,Lisbon,0,0,0,0,"2,172"
Iowa,Cities,"Long Grove",,0,0,,825
Iowa,Cities,Manchester,0,0,0,0,"5,103"
Iowa,Cities,Maquoketa,0,0,0,0,"6,066"
Iowa,Cities,Marengo,0,0,0,0,"2,485"
Iowa,Cities,Marion,0,0,0,0,"36,181"
Iowa,Cities,Marshalltown,0,0,0,0,"27,722"
Iowa,Cities,"Mason City",0,0,0,0,"27,747"
Iowa,Cities,Monticello,0,0,0,0,"3,795"
Iowa,Cities,"Mount Pleasant",0,0,0,0,"8,768"
Iowa,Cities,"Mount Vernon",0,0,0,0,"4,609"
Iowa,Cities,Muscatine,0,0,0,0,"23,027"
Iowa,Cities,"New Hampton",0,0,0,0,"3,542"
Iowa,Cities,Newton,0,0,0,0,"15,064"
Iowa,Cities,"North Liberty",0,0,0,0,"14,821"
Iowa,Cities,Norwalk,0,0,0,0,"9,554"
Iowa,Cities,Oelwein,0,0,0,0,"6,350"
Iowa,Cities,Ogden,0,0,,,"2,020"
Iowa,Cities,Onawa,,0,0,0,"2,929"
Iowa,Cities,"Orange City",0,0,0,0,"6,187"
Iowa,Cities,Osage,0,0,0,0,"3,626"
Iowa,Cities,Osceola,0,0,0,0,"5,064"
Iowa,Cities,Oskaloosa,0,0,0,0,"11,570"
Iowa,Cities,Ottumwa,0,0,0,0,"24,738"
Iowa,Cities,Pella,0,0,0,0,"10,418"
Iowa,Cities,Perry,0,0,0,0,"8,065"
Iowa,Cities,"Pleasant Hill",0,0,0,0,"9,072"
Iowa,Cities,"Polk City",0,0,0,0,"3,830"
Iowa,Cities,"Prairie City",0,0,0,0,"1,672"
Iowa,Cities,"Red Oak",0,0,0,0,"5,614"
Iowa,Cities,"Sergeant Bluff",0,0,0,0,"4,280"
Iowa,Cities,Sheldon,0,0,0,0,"5,096"
Iowa,Cities,Shenandoah,0,0,0,0,"5,084"
Iowa,Cities,Sigourney,0,0,0,0,"2,043"
Iowa,Cities,"Sioux City",0,0,0,0,"82,676"
Iowa,Cities,Spencer,0,0,0,0,"11,186"
Iowa,Cities,"Spirit Lake",0,0,0,0,"4,955"
Iowa,Cities,"State Center",0,0,0,0,"1,477"
Iowa,Cities,"Storm Lake",0,0,0,0,"10,812"
Iowa,Cities,"Story City",0,0,0,0,"3,424"
Iowa,Cities,Toledo,0,0,0,0,"2,257"
Iowa,Cities,Urbandale,0,0,0,0,"41,499"
Iowa,Cities,Vinton,0,0,0,0,"5,187"
Iowa,Cities,Walcott,0,0,0,0,"1,626"
Iowa,Cities,Washington,0,0,0,0,"7,346"
Iowa,Cities,Waukee,0,0,0,0,"16,633"
Iowa,Cities,Waukon,0,0,0,0,"3,861"
Iowa,Cities,Waverly,0,0,0,0,"10,089"
Iowa,Cities,"Webster City",0,0,0,0,"7,830"
Iowa,Cities,"West Burlington",0,0,0,0,"3,027"
Iowa,Cities,"West Des Moines",0,0,0,0,"60,068"
Iowa,Cities,"West Liberty",0,0,0,0,"3,729"
Iowa,Cities,"West Union",0,0,,,"2,487"
Iowa,Cities,Williamsburg,0,0,0,0,"3,076"
Iowa,Cities,Wilton,0,0,0,0,"2,810"
Iowa,Cities,"Windsor Heights",0,0,0,0,"4,880"
Iowa,Cities,Winterset,0,0,0,0,"5,174"
Iowa,"Universities and Colleges","University of Iowa",0,0,0,0,"30,129"
Iowa,"Universities and Colleges","University of Northern Iowa",0,0,0,0,"12,273"
Iowa,"Metropolitan Counties","Black Hawk",0,0,0,0,
Iowa,"Metropolitan Counties",Bremer,0,0,0,0,
Iowa,"Metropolitan Counties",Dallas,0,0,0,0,
Iowa,"Metropolitan Counties",Dubuque,0,0,0,0,
Iowa,"Metropolitan Counties",Grundy,0,0,0,0,
Iowa,"Metropolitan Counties",Guthrie,0,0,0,0,
Iowa,"Metropolitan Counties",Harrison,0,0,,,
Iowa,"Metropolitan Counties",Johnson,0,0,0,0,
Iowa,"Metropolitan Counties",Jones,0,,,,
Iowa,"Metropolitan Counties",Linn,0,0,0,0,
Iowa,"Metropolitan Counties",Madison,0,0,0,0,
Iowa,"Metropolitan Counties",Plymouth,0,0,0,0,
Iowa,"Metropolitan Counties",Polk,0,0,0,0,
Iowa,"Metropolitan Counties",Pottawattamie,0,0,0,0,
Iowa,"Metropolitan Counties",Story,0,0,0,0,
Iowa,"Metropolitan Counties",Warren,0,0,0,0,
Iowa,"Metropolitan Counties",Washington,0,0,0,0,
Iowa,"Metropolitan Counties",Woodbury,0,0,0,0,
Iowa,"Nonmetropolitan Counties",Adair,0,0,0,0,
Iowa,"Nonmetropolitan Counties",Adams,0,0,0,0,
Iowa,"Nonmetropolitan Counties",Allamakee,0,0,0,0,
Iowa,"Nonmetropolitan Counties",Appanoose,0,0,0,0,
Iowa,"Nonmetropolitan Counties",Audubon,0,,,,
Iowa,"Nonmetropolitan Counties",Boone,0,0,,,
Iowa,"Nonmetropolitan Counties","Buena Vista",0,0,0,0,
Iowa,"Nonmetropolitan Counties",Butler,0,0,0,0,
Iowa,"Nonmetropolitan Counties",Calhoun,0,0,0,0,
Iowa,"Nonmetropolitan Counties",Cass,0,0,0,0,
Iowa,"Nonmetropolitan Counties",Cedar,0,0,0,0,
Iowa,"Nonmetropolitan Counties","Cerro Gordo",0,0,0,0,
Iowa,"Nonmetropolitan Counties",Cherokee,0,0,0,0,
Iowa,"Nonmetropolitan Counties",Chickasaw,0,0,0,0,
Iowa,"Nonmetropolitan Counties",Clarke,0,0,0,0,
Iowa,"Nonmetropolitan Counties",Clay,0,0,0,0,
Iowa,"Nonmetropolitan Counties",Clayton,0,0,0,0,
Iowa,"Nonmetropolitan Counties",Clinton,0,0,0,0,
Iowa,"Nonmetropolitan Counties",Crawford,0,,,,
Iowa,"Nonmetropolitan Counties",Davis,0,0,0,0,
Iowa,"Nonmetropolitan Counties",Decatur,0,,,,
Iowa,"Nonmetropolitan Counties",Delaware,0,0,0,0,
Iowa,"Nonmetropolitan Counties","Des Moines",0,0,0,0,
Iowa,"Nonmetropolitan Counties",Dickinson,0,0,0,0,
Iowa,"Nonmetropolitan Counties",Emmet,0,0,0,0,
Iowa,"Nonmetropolitan Counties",Fayette,0,0,0,0,
Iowa,"Nonmetropolitan Counties",Floyd,0,0,0,0,
Iowa,"Nonmetropolitan Counties",Franklin,0,,,,
Iowa,"Nonmetropolitan Counties",Greene,0,0,0,0,
Iowa,"Nonmetropolitan Counties",Hamilton,0,0,0,0,
Iowa,"Nonmetropolitan Counties",Hancock,0,0,0,0,
Iowa,"Nonmetropolitan Counties",Hardin,0,0,0,0,
Iowa,"Nonmetropolitan Counties",Henry,0,0,0,0,
Iowa,"Nonmetropolitan Counties",Howard,0,0,0,0,
Iowa,"Nonmetropolitan Counties",Humboldt,0,0,0,0,
Iowa,"Nonmetropolitan Counties",Iowa,0,0,0,0,
Iowa,"Nonmetropolitan Counties",Jasper,0,0,0,0,
Iowa,"Nonmetropolitan Counties",Jefferson,0,0,0,0,
Iowa,"Nonmetropolitan Counties",Keokuk,0,0,0,0,
Iowa,"Nonmetropolitan Counties",Kossuth,0,0,0,0,
Iowa,"Nonmetropolitan Counties",Lee,0,0,0,0,
Iowa,"Nonmetropolitan Counties",Louisa,0,0,0,0,
Iowa,"Nonmetropolitan Counties",Lucas,0,0,0,0,
Iowa,"Nonmetropolitan Counties",Lyon,0,0,0,0,
Iowa,"Nonmetropolitan Counties",Mahaska,0,,,,
Iowa,"Nonmetropolitan Counties",Marion,0,0,0,0,
Iowa,"Nonmetropolitan Counties",Marshall,0,0,0,0,
Iowa,"Nonmetropolitan Counties",Mitchell,0,0,0,0,
Iowa,"Nonmetropolitan Counties",Monona,0,0,0,0,
Iowa,"Nonmetropolitan Counties",Monroe,0,0,0,0,
Iowa,"Nonmetropolitan Counties",Muscatine,0,0,0,0,
Iowa,"Nonmetropolitan Counties",O'Brien,0,0,0,0,
Iowa,"Nonmetropolitan Counties",Osceola,0,0,0,0,
Iowa,"Nonmetropolitan Counties",Page,0,0,0,0,
Iowa,"Nonmetropolitan Counties","Palo Alto",0,0,0,0,
Iowa,"Nonmetropolitan Counties",Pocahontas,0,0,0,0,
Iowa,"Nonmetropolitan Counties",Poweshiek,0,0,0,0,
Iowa,"Nonmetropolitan Counties",Ringgold,0,0,0,0,
Iowa,"Nonmetropolitan Counties",Sac,0,0,0,0,
Iowa,"Nonmetropolitan Counties",Shelby,0,0,0,,
Iowa,"Nonmetropolitan Counties",Sioux,0,0,0,0,
Iowa,"Nonmetropolitan Counties",Tama,0,0,0,0,
Iowa,"Nonmetropolitan Counties",Taylor,0,0,0,0,
Iowa,"Nonmetropolitan Counties",Union,0,0,0,0,
Iowa,"Nonmetropolitan Counties","Van Buren",0,0,0,0,
Iowa,"Nonmetropolitan Counties",Wapello,0,0,0,0,
Iowa,"Nonmetropolitan Counties",Wayne,0,0,0,0,
Iowa,"Nonmetropolitan Counties",Webster,0,0,0,0,
Iowa,"Nonmetropolitan Counties",Winnebago,0,0,0,0,
Iowa,"Nonmetropolitan Counties",Winneshiek,0,0,0,0,
Iowa,"Nonmetropolitan Counties",Worth,0,0,0,0,
Iowa,"Nonmetropolitan Counties",Wright,0,0,0,0,
Kansas,Cities,Abilene,0,0,0,0,"6,743"
Kansas,Cities,Alma,,,0,0,821
Kansas,Cities,Altamont,0,0,0,0,"1,066"
Kansas,Cities,Andale,0,0,0,,974
Kansas,Cities,Anthony,0,0,0,0,"2,203"
Kansas,Cities,Argonia,,0,0,0,496
Kansas,Cities,Arma,0,0,0,0,"1,482"
Kansas,Cities,Atchison,0,0,0,0,"10,940"
Kansas,Cities,Attica,0,0,0,0,610
Kansas,Cities,Atwood,0,0,0,0,"1,215"
Kansas,Cities,Auburn,0,0,0,0,"1,229"
Kansas,Cities,Augusta,0,0,0,0,"9,197"
Kansas,Cities,"Baldwin City",0,0,0,0,"4,527"
Kansas,Cities,Basehor,0,0,0,0,"4,828"
Kansas,Cities,"Baxter Springs",0,0,0,0,"4,139"
Kansas,Cities,"Bel Aire",0,0,0,0,"6,857"
Kansas,Cities,Beloit,0,0,0,0,"3,832"
Kansas,Cities,Bentley,0,0,0,0,527
Kansas,Cities,Benton,0,0,0,0,871
Kansas,Cities,"Blue Rapids",0,0,0,0,998
Kansas,Cities,"Bonner Springs",0,0,0,0,"7,450"
Kansas,Cities,Bucklin,0,0,0,0,808
Kansas,Cities,Buhler,0,0,0,0,"1,347"
Kansas,Cities,Burden,0,0,0,0,536
Kansas,Cities,Burlingame,0,0,0,0,911
Kansas,Cities,Burlington,0,0,0,0,"2,645"
Kansas,Cities,Burns,0,0,0,0,223
Kansas,Cities,Burrton,0,0,0,0,899
Kansas,Cities,Bushton,0,0,0,0,269
Kansas,Cities,Caldwell,0,0,0,,"1,036"
Kansas,Cities,Caney,0,0,0,0,"2,135"
Kansas,Cities,"Cedar Vale",,0,,,557
Kansas,Cities,Chanute,0,0,0,0,"9,176"
Kansas,Cities,Chapman,0,0,0,0,"1,423"
Kansas,Cities,Chase,0,0,0,0,463
Kansas,Cities,Cherokee,0,0,,0,719
Kansas,Cities,Chetopa,0,0,0,0,"1,103"
Kansas,Cities,Claflin,0,0,0,0,639
Kansas,Cities,"Clay Center",0,0,0,0,"4,306"
Kansas,Cities,Clearwater,0,0,0,0,"2,491"
Kansas,Cities,Coffeyville,0,0,0,0,"9,902"
Kansas,Cities,Colby,0,0,0,0,"5,403"
Kansas,Cities,Colony,,0,0,,398
Kansas,Cities,Columbus,0,0,0,0,"3,232"
Kansas,Cities,Colwich,0,0,0,0,"1,335"
Kansas,Cities,Concordia,0,0,0,0,"5,296"
Kansas,Cities,"Conway Springs",,0,0,,"1,241"
Kansas,Cities,"Council Grove",0,0,0,0,"2,154"
Kansas,Cities,Derby,0,0,0,0,"23,104"
Kansas,Cities,Eastborough,0,0,0,0,773
Kansas,Cities,Edwardsville,0,0,0,0,"4,387"
Kansas,Cities,"El Dorado",0,0,0,0,"12,859"
Kansas,Cities,Elkhart,0,0,0,0,"2,143"
Kansas,Cities,Ellinwood,0,0,0,0,"2,116"
Kansas,Cities,Ellis,0,0,0,0,"2,105"
Kansas,Cities,Ellsworth,0,0,0,0,"3,113"
Kansas,Cities,Elwood,0,0,0,0,"1,203"
Kansas,Cities,Emporia,0,0,0,,"24,981"
Kansas,Cities,Enterprise,0,0,0,0,847
Kansas,Cities,Erie,0,0,0,0,"1,116"
Kansas,Cities,Eskridge,0,0,0,0,525
Kansas,Cities,Eudora,0,0,0,0,"6,196"
Kansas,Cities,Fairway,0,0,0,0,"3,957"
Kansas,Cities,Florence,,,,0,447
Kansas,Cities,"Fort Scott",0,0,0,0,"7,887"
Kansas,Cities,Frankfort,0,,0,0,713
Kansas,Cities,Frontenac,0,0,0,0,"3,466"
Kansas,Cities,Galena,0,0,0,0,"3,012"
Kansas,Cities,"Garden City",0,0,0,0,"27,047"
Kansas,Cities,"Garden Plain",0,0,0,0,866
Kansas,Cities,Garnett,0,0,0,0,"3,297"
Kansas,Cities,Geneseo,0,0,0,0,264
Kansas,Cities,Girard,0,0,0,0,"2,798"
Kansas,Cities,Goddard,0,0,0,0,"4,572"
Kansas,Cities,Goessel,0,0,0,0,518
Kansas,Cities,Goodland,0,0,,,"4,584"
Kansas,Cities,"Grandview Plaza",0,0,0,0,"1,809"
Kansas,Cities,"Great Bend",0,0,0,0,"15,896"
Kansas,Cities,Halstead,0,0,0,0,"2,093"
Kansas,Cities,Haven,0,0,0,0,"1,230"
Kansas,Cities,Havensville,0,0,0,0,140
Kansas,Cities,Haysville,0,0,0,0,"10,988"
Kansas,Cities,Herington,0,0,0,0,"2,481"
Kansas,Cities,Hesston,0,0,0,0,"3,749"
Kansas,Cities,Hiawatha,0,0,0,0,"3,120"
Kansas,Cities,Highland,0,0,0,0,"1,009"
Kansas,Cities,"Hill City",0,0,0,0,"1,456"
Kansas,Cities,Hillsboro,0,0,0,0,"2,904"
Kansas,Cities,Hoisington,0,0,0,0,"2,686"
Kansas,Cities,Holcomb,0,0,0,0,"2,124"
Kansas,Cities,Holton,0,0,0,0,"3,292"
Kansas,Cities,Holyrood,0,0,0,0,445
Kansas,Cities,Horton,0,0,0,0,"1,743"
Kansas,Cities,Hoxie,,,,0,"1,189"
Kansas,Cities,Hugoton,0,0,0,0,"3,931"
Kansas,Cities,Humboldt,0,0,0,0,"1,958"
Kansas,Cities,Independence,0,,,,"9,165"
Kansas,Cities,Inman,0,0,0,0,"1,392"
Kansas,Cities,"Junction City",0,0,0,0,"26,491"
Kansas,Cities,Kanopolis,0,0,0,0,490
Kansas,Cities,"Kansas City",0,,,,"147,618"
Kansas,Cities,Kechi,0,,0,0,"1,973"
Kansas,Cities,Kingman,0,0,0,0,"3,169"
Kansas,Cities,Kiowa,0,0,0,0,"1,023"
Kansas,Cities,"La Cygne",,0,0,0,"1,109"
Kansas,Cities,"Lake Quivira",0,0,0,0,935
Kansas,Cities,Leawood,0,0,0,0,"32,748"
Kansas,Cities,Lebo,0,0,0,0,927
Kansas,Cities,Leon,0,0,,,696
Kansas,Cities,"Le Roy",0,0,0,0,553
Kansas,Cities,Liberal,0,0,0,0,"21,261"
Kansas,Cities,Lindsborg,0,0,0,0,"3,468"
Kansas,Cities,"Linn Valley",0,0,0,0,792
Kansas,Cities,"Little River",0,0,0,0,543
Kansas,Cities,Lyndon,0,0,,,"1,035"
Kansas,Cities,Lyons,0,0,,,"3,729"
Kansas,Cities,Macksville,0,0,0,0,546
Kansas,Cities,Maize,0,0,0,0,"3,787"
Kansas,Cities,"Maple Hill",0,0,0,0,619
Kansas,Cities,Marion,0,0,0,0,"1,862"
Kansas,Cities,Marquette,0,0,0,0,641
Kansas,Cities,Marysville,0,0,0,0,"3,296"
Kansas,Cities,McLouth,0,0,0,0,860
Kansas,Cities,Meade,0,0,0,0,"1,627"
Kansas,Cities,"Medicine Lodge",0,0,0,0,"2,008"
Kansas,Cities,Meriden,0,0,,,797
Kansas,Cities,Merriam,0,0,0,0,"11,228"
Kansas,Cities,Minneapolis,0,0,0,0,"2,019"
Kansas,Cities,"Mission Hills",0,0,0,0,"3,584"
Kansas,Cities,Moran,0,0,0,0,548
Kansas,Cities,Moundridge,0,0,,,"1,741"
Kansas,Cities,"Mount Hope",0,0,0,0,818
Kansas,Cities,Mulberry,0,0,0,0,519
Kansas,Cities,Neodesha,0,0,0,0,"2,378"
Kansas,Cities,Newton,0,0,0,0,"19,196"
Kansas,Cities,Nickerson,,,,0,"1,062"
Kansas,Cities,"North Newton",0,0,0,0,"1,784"
Kansas,Cities,Norton,0,0,0,0,"2,863"
Kansas,Cities,Nortonville,0,0,0,0,621
Kansas,Cities,Oakley,0,0,0,0,"2,063"
Kansas,Cities,Oberlin,0,0,0,0,"1,716"
Kansas,Cities,Olathe,0,0,0,0,"131,342"
Kansas,Cities,Onaga,0,0,0,0,708
Kansas,Cities,"Osage City",0,0,0,0,"2,890"
Kansas,Cities,Osawatomie,0,0,0,0,"4,368"
Kansas,Cities,Oskaloosa,0,0,0,0,"1,090"
Kansas,Cities,Oswego,0,0,0,0,"1,796"
Kansas,Cities,Ottawa,0,0,0,0,"12,546"
Kansas,Cities,Overbrook,0,0,,0,"1,039"
Kansas,Cities,Oxford,0,0,0,,"1,020"
Kansas,Cities,Paola,0,0,0,0,"5,529"
Kansas,Cities,"Park City",0,0,0,0,"7,475"
Kansas,Cities,Peabody,0,0,0,0,"1,162"
Kansas,Cities,Perry,0,0,0,0,908
Kansas,Cities,Plainville,0,0,0,0,"1,920"
Kansas,Cities,Pleasanton,0,0,0,0,"1,170"
Kansas,Cities,"Prairie Village",0,0,0,0,"21,870"
Kansas,Cities,Quinter,0,,,0,930
Kansas,Cities,"Roeland Park",0,,,,"6,843"
Kansas,Cities,"Rose Hill",0,0,0,0,"3,931"
Kansas,Cities,Rossville,0,0,0,0,"1,149"
Kansas,Cities,Russell,0,0,0,0,"4,471"
Kansas,Cities,Sabetha,0,0,0,0,"2,557"
Kansas,Cities,Salina,0,0,0,0,"48,120"
Kansas,Cities,Scammon,,0,0,0,470
Kansas,Cities,"Scott City",0,0,0,0,"3,814"
Kansas,Cities,Scranton,0,0,0,0,701
Kansas,Cities,Sedan,0,0,0,0,"1,084"
Kansas,Cities,Sedgwick,0,0,0,0,"1,702"
Kansas,Cities,Seneca,0,0,0,0,"1,990"
Kansas,Cities,Shawnee,0,0,0,0,"64,060"
Kansas,Cities,"Smith Center",,,0,0,"1,622"
Kansas,Cities,"South Hutchinson",0,0,0,0,"2,498"
Kansas,Cities,Spearville,0,0,0,0,810
Kansas,Cities,"Spring Hill",0,0,0,0,"5,665"
Kansas,Cities,Stafford,0,0,0,0,"1,015"
Kansas,Cities,Sterling,0,0,0,0,"2,283"
Kansas,Cities,"St. Francis",0,0,,0,"1,297"
Kansas,Cities,"St. John",0,0,0,0,"1,257"
Kansas,Cities,"St. Marys",0,0,0,0,"2,664"
